n,p,k,temperature,ph,label,ec,moisture
57.375,62.9375,49.0625,30.16598543,6.932721601,papaya,1.05,79.5
56.3125,63.03125,48.96875,29.86232563,6.928223735,papaya,1.22,76.9
55.25,63.125,48.875,29.55866582,6.923725868,papaya,0.98,79.2
54.1875,63.21875,48.78125,29.25500602,6.919228001,papaya,1.23,77.8
53.125,63.3125,48.6875,28.95134621,6.914730135,papaya,1.16,79.1
52.0625,63.40625,48.59375,28.64768641,6.910232268,papaya,1.09,80.3
51.0,63.5,48.5,28.34402661,6.905734402,papaya,1.17,78.9
49.9375,63.59375,48.40625,28.0403668,6.901236535,papaya,1.19,77.0
48.875,63.6875,48.3125,27.736707,6.896738668,papaya,1.17,77.5
47.8125,63.78125,48.21875,27.43304719,6.892240802,papaya,1.15,80.6
46.75,63.875,48.125,27.12938739,6.887742935,papaya,1.05,75.1
45.6875,63.96875,48.03125,26.82572758,6.883245068,papaya,1.19,77.7
44.625,64.0625,47.9375,26.52206778,6.878747202,papaya,1.01,76.2
43.5625,64.15625,47.84375,26.21840797,6.874249335,papaya,1.05,75.7
42.5,64.25,47.75,25.91474817,6.869751468,papaya,1.0,76.3
41.4375,64.34375,47.65625,25.61108836,6.865253602,papaya,1.11,71.0
40.375,64.4375,47.5625,25.30742856,6.860755735,papaya,1.02,72.9
39.3125,64.53125,47.46875,25.00376875,6.856257868,papaya,1.0,82.6
38.25,64.625,47.375,24.70010895,6.851760002,papaya,1.22,78.5
37.1875,64.71875,47.28125,24.39644914,6.847262135,papaya,0.87,78.0
36.125,64.8125,47.1875,24.09278934,6.842764268,papaya,1.01,72.6
35.0625,64.90625,47.09375,23.78912953,6.838266402,papaya,0.99,73.3
34.125,65.09375,47.21875,23.66833335,6.830812332,papaya,0.84,75.3
34.25,65.1875,47.4375,23.85119696,6.827856129,papaya,1.05,75.2
34.375,65.28125,47.65625,24.03406058,6.824899927,papaya,0.94,79.9
34.5,65.375,47.875,24.21692419,6.821943724,papaya,1.02,77.6
34.625,65.46875,48.09375,24.39978781,6.818987521,papaya,0.77,80.0
34.75,65.5625,48.3125,24.58265142,6.816031318,papaya,1.07,78.6
34.875,65.65625,48.53125,24.76551504,6.813075115,papaya,0.77,78.4
35.0,65.75,48.75,24.94837866,6.810118913,papaya,1.08,78.9
35.125,65.84375,48.96875,25.13124227,6.80716271,papaya,1.06,79.1
35.25,65.9375,49.1875,25.31410589,6.804206507,papaya,1.0,77.9
35.375,66.03125,49.40625,25.4969695,6.801250304,papaya,0.79,79.3
35.5,66.125,49.625,25.67983312,6.798294101,papaya,1.05,76.9
35.625,66.21875,49.84375,25.86269673,6.795337898,papaya,0.95,73.0
35.75,66.3125,50.0625,26.04556035,6.792381696,papaya,1.13,79.2
35.875,66.40625,50.28125,26.22842396,6.789425493,papaya,1.24,80.4
36.0,66.5,50.5,26.41128758,6.78646929,papaya,1.11,82.0
36.125,66.59375,50.71875,26.5941512,6.783513087,papaya,0.97,85.1
36.25,66.6875,50.9375,26.77701481,6.780556884,papaya,1.06,74.0
36.375,66.78125,51.15625,26.95987843,6.777600682,papaya,1.06,75.6
36.5,66.875,51.375,27.14274204,6.774644479,papaya,0.99,82.5
36.625,66.96875,51.59375,27.32560566,6.771688276,papaya,1.02,75.6
36.75,67.0625,51.8125,27.50846927,6.768732073,papaya,1.22,81.8
36.875,67.15625,52.03125,27.69133289,6.76577587,papaya,1.04,76.2
37.0,67.25,52.25,27.87419651,6.762819668,papaya,1.1,76.3
37.125,67.34375,52.46875,28.05706012,6.759863465,papaya,1.04,77.5
37.25,67.4375,52.6875,28.23992374,6.756907262,papaya,1.03,78.7
37.375,67.53125,52.90625,28.42278735,6.753951059,papaya,1.05,81.1
37.5,67.625,53.125,28.60565097,6.750994856,papaya,1.11,75.7
37.625,67.71875,53.34375,28.78851458,6.748038653,papaya,1.03,82.3
37.75,67.8125,53.5625,28.9713782,6.745082451,papaya,1.1,80.3
37.875,67.90625,53.78125,29.15424181,6.742126248,papaya,0.88,80.0
38.96875,67.875,53.78125,29.67694568,6.74711702,papaya,1.15,76.1
39.9375,67.75,53.5625,30.01678593,6.755063995,papaya,0.96,78.9
40.90625,67.625,53.34375,30.35662618,6.76301097,papaya,1.13,75.2
41.875,67.5,53.125,30.69646644,6.770957945,papaya,0.84,74.5
42.84375,67.375,52.90625,31.03630669,6.77890492,papaya,1.16,78.9
43.8125,67.25,52.6875,31.37614694,6.786851895,papaya,1.26,77.3
44.78125,67.125,52.46875,31.71598719,6.79479887,papaya,1.03,78.3
45.75,67.0,52.25,32.05582744,6.802745846,papaya,1.0,79.6
46.71875,66.875,52.03125,32.39566769,6.810692821,papaya,0.87,70.5
47.6875,66.75,51.8125,32.73550795,6.818639796,papaya,1.2,77.4
48.65625,66.625,51.59375,33.0753482,6.826586771,papaya,1.26,80.0
49.625,66.5,51.375,33.41518845,6.834533746,papaya,1.09,79.4
50.59375,66.375,51.15625,33.7550287,6.842480721,papaya,0.98,76.9
51.5625,66.25,50.9375,34.09486895,6.850427696,papaya,0.98,79.1
52.53125,66.125,50.71875,34.4347092,6.858374671,papaya,1.25,76.2
53.5,66.0,50.5,34.77454946,6.866321646,papaya,1.08,77.2
54.46875,65.875,50.28125,35.11438971,6.874268621,papaya,1.14,75.2
55.4375,65.75,50.0625,35.45422996,6.882215596,papaya,0.98,75.7
56.40625,65.625,49.84375,35.79407021,6.890162571,papaya,0.89,78.5
57.375,65.5,49.625,36.13391046,6.898109546,papaya,1.24,76.8
58.34375,65.375,49.40625,36.47375071,6.906056521,papaya,1.38,76.7
59.3125,65.25,49.1875,36.81359096,6.914003496,papaya,1.23,75.2
60.28125,65.125,48.96875,37.15343122,6.921950471,papaya,1.21,79.5
61.25,65.0,48.75,37.49327147,6.929897447,papaya,1.09,72.4
62.21875,64.875,48.53125,37.83311172,6.937844422,papaya,1.13,76.3
63.1875,64.75,48.3125,38.17295197,6.945791397,papaya,1.22,78.5
64.15625,64.625,48.09375,38.51279222,6.953738372,papaya,0.98,77.5
65.125,64.5,47.875,38.85263247,6.961685347,papaya,1.23,74.2
66.09375,64.375,47.65625,39.19247273,6.969632322,papaya,1.26,77.9
67.0625,64.25,47.4375,39.53231298,6.977579297,papaya,1.31,78.3
68.03125,64.125,47.21875,39.87215323,6.985526272,papaya,1.33,74.2
69.0,64.0,47.0,40.21199348,6.993473247,papaya,1.15,72.9
68.65625,63.59375,47.0,40.2720793,6.986098165,papaya,1.33,77.1
68.3125,63.1875,47.0,40.33216512,6.978723084,papaya,1.08,73.2
67.96875,62.78125,47.0,40.39225094,6.971348002,papaya,1.16,76.8
67.625,62.375,47.0,40.45233677,6.963972921,papaya,1.07,75.6
67.28125,61.96875,47.0,40.51242259,6.956597839,papaya,1.25,81.8
66.9375,61.5625,47.0,40.57250841,6.949222758,papaya,1.08,77.4
66.59375,61.15625,47.0,40.63259423,6.941847676,papaya,1.23,75.8
66.25,60.75,47.0,40.69268005,6.934472595,papaya,1.21,76.6
65.90625,60.34375,47.0,40.75276587,6.927097513,papaya,1.34,74.9
65.5625,59.9375,47.0,40.81285169,6.919722431,papaya,1.11,79.1
65.21875,59.53125,47.0,40.87293751,6.91234735,papaya,1.15,79.2
64.875,59.125,47.0,40.93302334,6.904972268,papaya,1.19,74.7
64.53125,58.71875,47.0,40.99310916,6.897597187,papaya,0.98,75.0
64.1875,58.3125,47.0,41.05319498,6.890222105,papaya,1.07,74.3
63.84375,57.90625,47.0,41.1132808,6.882847024,papaya,1.02,75.0
63.5,57.5,47.0,41.17336662,6.875471942,papaya,1.25,74.5
63.15625,57.09375,47.0,41.23345244,6.86809686,papaya,1.19,74.0
62.8125,56.6875,47.0,41.29353826,6.860721779,papaya,1.02,78.3
62.46875,56.28125,47.0,41.35362408,6.853346697,papaya,1.04,81.0
62.125,55.875,47.0,41.41370991,6.845971616,papaya,0.93,81.5
61.78125,55.46875,47.0,41.47379573,6.838596534,papaya,1.16,77.8
61.4375,55.0625,47.0,41.53388155,6.831221453,papaya,1.28,75.5
61.09375,54.65625,47.0,41.59396737,6.823846371,papaya,0.89,76.3
60.75,54.25,47.0,41.65405319,6.81647129,papaya,1.11,75.1
60.40625,53.84375,47.0,41.71413901,6.809096208,papaya,0.97,80.4
60.0625,53.4375,47.0,41.77422483,6.801721126,papaya,1.03,77.0
59.71875,53.03125,47.0,41.83431065,6.794346045,papaya,1.02,71.0
59.375,52.625,47.0,41.89439648,6.786970963,papaya,1.11,76.5
59.03125,52.21875,47.0,41.9544823,6.779595882,papaya,1.05,77.6
58.6875,51.8125,47.0,42.01456812,6.7722208,papaya,1.09,78.0
58.34375,51.40625,47.0,42.07465394,6.764845719,papaya,1.21,77.7
58.0,51.0,47.0,42.13473976,6.757470637,papaya,1.1,79.2
58.03125,50.875,47.1875,41.84500309,6.760382906,papaya,1.06,78.9
58.0625,50.75,47.375,41.55526641,6.763295174,papaya,1.2,74.9
58.09375,50.625,47.5625,41.26552974,6.766207443,papaya,0.99,75.0
58.125,50.5,47.75,40.97579306,6.769119711,papaya,1.14,76.8
58.15625,50.375,47.9375,40.68605639,6.77203198,papaya,1.01,70.1
58.1875,50.25,48.125,40.39631971,6.774944249,papaya,1.07,64.3
58.21875,50.125,48.3125,40.10658304,6.777856517,papaya,1.11,70.7
58.25,50.0,48.5,39.81684637,6.780768786,papaya,1.02,64.9
58.28125,49.875,48.6875,39.52710969,6.783681054,papaya,1.22,67.9
58.3125,49.75,48.875,39.23737302,6.786593323,papaya,1.09,63.9
58.34375,49.625,49.0625,38.94763634,6.789505592,papaya,1.03,61.9
58.375,49.5,49.25,38.65789967,6.79241786,papaya,1.28,62.9
58.40625,49.375,49.4375,38.36816299,6.795330129,papaya,1.04,61.2
58.4375,49.25,49.625,38.07842632,6.798242397,papaya,1.02,60.6
58.46875,49.125,49.8125,37.78868964,6.801154666,papaya,1.16,59.5
58.5,49.0,50.0,37.49895297,6.804066935,papaya,1.1,58.7
58.53125,48.875,50.1875,37.2092163,6.806979203,papaya,1.08,55.3
58.5625,48.75,50.375,36.91947962,6.809891472,papaya,1.06,59.6
58.59375,48.625,50.5625,36.62974295,6.81280374,papaya,1.02,54.7
58.625,48.5,50.75,36.34000627,6.815716009,papaya,1.01,56.8
58.65625,48.375,50.9375,36.0502696,6.818628277,papaya,1.1,54.1
58.6875,48.25,51.125,35.76053292,6.821540546,papaya,1.17,53.4
58.71875,48.125,51.3125,35.47079625,6.824452815,papaya,1.1,50.7
58.75,48.0,51.5,35.18105958,6.827365083,papaya,0.93,51.4
58.78125,47.875,51.6875,34.8913229,6.830277352,papaya,0.94,50.5
58.8125,47.75,51.875,34.60158623,6.83318962,papaya,1.07,49.2
58.84375,47.625,52.0625,34.31184955,6.836101889,papaya,0.97,48.1
58.875,47.5,52.25,34.02211288,6.839014158,papaya,1.12,39.3
58.90625,47.375,52.4375,33.7323762,6.841926426,papaya,1.13,43.1
58.9375,47.25,52.625,33.44263953,6.844838695,papaya,1.05,46.1
58.96875,47.125,52.8125,33.15290285,6.847750963,papaya,1.15,39.9
59.0,47.0,53.0,32.86316618,6.850663232,papaya,1.05,43.0
58.53125,47.53125,53.03125,32.76767484,6.847290923,papaya,0.92,40.2
58.0625,48.0625,53.0625,32.67218349,6.843918614,papaya,0.98,45.9
57.59375,48.59375,53.09375,32.57669215,6.840546306,papaya,1.04,45.3
57.125,49.125,53.125,32.48120081,6.837173997,papaya,1.16,43.5
56.65625,49.65625,53.15625,32.38570946,6.833801688,papaya,1.12,49.2
56.1875,50.1875,53.1875,32.29021812,6.830429379,papaya,0.87,50.6
55.71875,50.71875,53.21875,32.19472677,6.82705707,papaya,1.28,49.1
55.25,51.25,53.25,32.09923543,6.823684762,papaya,1.17,53.4
54.78125,51.78125,53.28125,32.00374409,6.820312453,papaya,1.13,56.5
54.3125,52.3125,53.3125,31.90825274,6.816940144,papaya,0.95,52.3
53.84375,52.84375,53.34375,31.8127614,6.813567835,papaya,1.26,53.2
53.375,53.375,53.375,31.71727006,6.810195526,papaya,1.08,59.4
52.90625,53.90625,53.40625,31.62177871,6.806823217,papaya,0.81,55.8
52.4375,54.4375,53.4375,31.52628737,6.803450909,papaya,1.19,62.0
51.96875,54.96875,53.46875,31.43079602,6.8000786,papaya,0.94,60.5
51.5,55.5,53.5,31.33530468,6.796706291,papaya,1.12,65.6
51.03125,56.03125,53.53125,31.23981334,6.793333982,papaya,1.28,64.1
50.5625,56.5625,53.5625,31.14432199,6.789961673,papaya,1.12,67.2
50.09375,57.09375,53.59375,31.04883065,6.786589365,papaya,0.91,67.1
49.625,57.625,53.625,30.95333931,6.783217056,papaya,1.07,65.2
49.15625,58.15625,53.65625,30.85784796,6.779844747,papaya,1.02,69.5
48.6875,58.6875,53.6875,30.76235662,6.776472438,papaya,1.03,72.4
48.21875,59.21875,53.71875,30.66686527,6.773100129,papaya,1.37,73.8
47.75,59.75,53.75,30.57137393,6.769727821,papaya,0.98,75.6
47.28125,60.28125,53.78125,30.47588259,6.766355512,papaya,1.35,72.1
46.8125,60.8125,53.8125,30.38039124,6.762983203,papaya,1.28,78.2
46.34375,61.34375,53.84375,30.2848999,6.759610894,papaya,1.13,80.1
45.875,61.875,53.875,30.18940856,6.756238585,papaya,1.11,77.3
45.40625,62.40625,53.90625,30.09391721,6.752866276,papaya,1.18,81.2
44.9375,62.9375,53.9375,29.99842587,6.749493968,papaya,0.89,88.0
44.46875,63.46875,53.96875,29.90293452,6.746121659,papaya,0.99,86.4
44.375,63.78125,53.8125,29.86227738,6.735354706,papaya,1.02,79.2
44.75,63.5625,53.625,29.91711158,6.727960063,papaya,1.11,82.3
45.125,63.34375,53.4375,29.97194578,6.720565419,papaya,0.97,82.9
45.5,63.125,53.25,30.02677999,6.713170775,papaya,1.07,85.1
45.875,62.90625,53.0625,30.08161419,6.705776132,papaya,1.07,80.5
46.25,62.6875,52.875,30.13644839,6.698381488,papaya,0.98,76.2
46.625,62.46875,52.6875,30.19128259,6.690986844,papaya,0.97,75.7
47.0,62.25,52.5,30.24611679,6.683592201,papaya,1.07,75.0
47.375,62.03125,52.3125,30.30095099,6.676197557,papaya,1.27,74.4
47.75,61.8125,52.125,30.35578519,6.668802913,papaya,0.92,75.0
48.125,61.59375,51.9375,30.41061939,6.661408269,papaya,1.29,74.0
48.5,61.375,51.75,30.4654536,6.654013626,papaya,0.93,72.8
48.875,61.15625,51.5625,30.5202878,6.646618982,papaya,1.14,64.8
49.25,60.9375,51.375,30.575122,6.639224338,papaya,1.05,66.2
49.625,60.71875,51.1875,30.6299562,6.631829695,papaya,0.97,63.6
50.0,60.5,51.0,30.6847904,6.624435051,papaya,1.17,64.4
50.375,60.28125,50.8125,30.7396246,6.617040407,papaya,1.08,60.7
50.75,60.0625,50.625,30.7944588,6.609645764,papaya,1.2,59.1
51.125,59.84375,50.4375,30.849293,6.60225112,papaya,0.99,57.7
51.5,59.625,50.25,30.90412721,6.594856476,papaya,1.12,58.0
51.875,59.40625,50.0625,30.95896141,6.587461833,papaya,1.11,58.6
52.25,59.1875,49.875,31.01379561,6.580067189,papaya,0.9,64.1
52.625,58.96875,49.6875,31.06862981,6.572672545,papaya,1.0,58.7
53.0,58.75,49.5,31.12346401,6.565277902,papaya,1.03,53.3
53.375,58.53125,49.3125,31.17829821,6.557883258,papaya,1.12,55.4
53.75,58.3125,49.125,31.23313241,6.550488614,papaya,0.98,51.2
54.125,58.09375,48.9375,31.28796661,6.54309397,papaya,1.39,52.2
54.5,57.875,48.75,31.34280082,6.535699327,papaya,1.06,48.5
54.875,57.65625,48.5625,31.39763502,6.528304683,papaya,1.03,48.8
55.25,57.4375,48.375,31.45246922,6.520910039,papaya,0.95,44.8
55.625,57.21875,48.1875,31.50730342,6.513515396,papaya,1.05,46.8
56.40625,57.09375,48.1875,31.71090459,6.521239703,papaya,1.07,43.9
56.8125,57.1875,48.375,31.85967156,6.536358654,papaya,1.16,50.3
57.21875,57.28125,48.5625,32.00843853,6.551477606,papaya,1.01,49.0
57.625,57.375,48.75,32.1572055,6.566596557,papaya,1.01,44.2
58.03125,57.46875,48.9375,32.30597247,6.581715508,papaya,1.18,44.6
58.4375,57.5625,49.125,32.45473945,6.596834459,papaya,1.04,49.3
58.84375,57.65625,49.3125,32.60350642,6.61195341,papaya,1.15,48.9
59.25,57.75,49.5,32.75227339,6.627072362,papaya,1.29,48.1
59.65625,57.84375,49.6875,32.90104036,6.642191313,papaya,1.11,44.8
60.0625,57.9375,49.875,33.04980733,6.657310264,papaya,1.07,55.7
60.46875,58.03125,50.0625,33.1985743,6.672429215,papaya,1.07,47.5
60.875,58.125,50.25,33.34734127,6.687548166,papaya,1.05,52.5
61.28125,58.21875,50.4375,33.49610824,6.702667117,papaya,0.95,48.6
61.6875,58.3125,50.625,33.64487521,6.717786069,papaya,1.14,57.0
62.09375,58.40625,50.8125,33.79364218,6.73290502,papaya,0.98,49.3
62.5,58.5,51.0,33.94240916,6.748023971,papaya,1.38,52.2
62.90625,58.59375,51.1875,34.09117613,6.763142922,papaya,1.23,53.2
63.3125,58.6875,51.375,34.2399431,6.778261873,papaya,1.1,58.9
63.71875,58.78125,51.5625,34.38871007,6.793380825,papaya,1.22,58.6
64.125,58.875,51.75,34.53747704,6.808499776,papaya,1.1,59.2
64.53125,58.96875,51.9375,34.68624401,6.823618727,papaya,1.31,58.1
64.9375,59.0625,52.125,34.83501098,6.838737678,papaya,1.19,60.8
65.34375,59.15625,52.3125,34.98377795,6.853856629,papaya,1.26,58.9
65.75,59.25,52.5,35.13254492,6.868975581,papaya,1.12,64.0
66.15625,59.34375,52.6875,35.28131189,6.884094532,papaya,1.19,65.2
66.5625,59.4375,52.875,35.43007886,6.899213483,papaya,1.21,60.8
66.96875,59.53125,53.0625,35.57884584,6.914332434,papaya,1.19,61.9
67.375,59.625,53.25,35.72761281,6.929451385,papaya,1.02,63.5
67.78125,59.71875,53.4375,35.87637978,6.944570336,papaya,1.13,63.7
68.1875,59.8125,53.625,36.02514675,6.959689288,papaya,1.17,60.2
68.59375,59.90625,53.8125,36.17391372,6.974808239,papaya,1.28,63.0
68.59375,59.9375,53.84375,36.34796099,6.980621829,papaya,1.16,62.6
68.1875,59.875,53.6875,36.37324129,6.971316468,papaya,1.27,63.7
67.78125,59.8125,53.53125,36.39852159,6.962011107,papaya,1.11,66.4
67.375,59.75,53.375,36.42380189,6.952705746,papaya,1.11,65.1
66.96875,59.6875,53.21875,36.44908219,6.943400385,papaya,1.25,63.9
66.5625,59.625,53.0625,36.47436248,6.934095024,papaya,1.22,62.3
66.15625,59.5625,52.90625,36.49964278,6.924789663,papaya,1.06,71.2
65.75,59.5,52.75,36.52492308,6.915484303,papaya,1.39,64.0
65.34375,59.4375,52.59375,36.55020338,6.906178942,papaya,1.31,65.8
64.9375,59.375,52.4375,36.57548368,6.896873581,papaya,1.19,64.9
64.53125,59.3125,52.28125,36.60076398,6.88756822,papaya,1.06,63.0
64.125,59.25,52.125,36.62604428,6.878262859,papaya,1.16,69.7
63.71875,59.1875,51.96875,36.65132458,6.868957498,papaya,1.14,63.4
63.3125,59.125,51.8125,36.67660488,6.859652137,papaya,1.06,63.5
62.90625,59.0625,51.65625,36.70188518,6.850346776,papaya,1.17,67.7
62.5,59.0,51.5,36.72716548,6.841041415,papaya,0.94,68.9
62.09375,58.9375,51.34375,36.75244577,6.831736054,papaya,1.07,67.1
61.6875,58.875,51.1875,36.77772607,6.822430693,papaya,1.19,65.7
61.28125,58.8125,51.03125,36.80300637,6.813125332,papaya,1.3,62.9
60.875,58.75,50.875,36.82828667,6.803819971,papaya,1.11,68.8
60.46875,58.6875,50.71875,36.85356697,6.79451461,papaya,1.18,66.0
60.0625,58.625,50.5625,36.87884727,6.785209249,papaya,1.05,67.1
59.65625,58.5625,50.40625,36.90412757,6.775903888,papaya,1.07,73.2
59.25,58.5,50.25,36.92940787,6.766598528,papaya,1.05,70.6
58.84375,58.4375,50.09375,36.95468817,6.757293167,papaya,1.06,71.2
58.4375,58.375,49.9375,36.97996847,6.747987806,papaya,1.08,69.0
58.03125,58.3125,49.78125,37.00524876,6.738682445,papaya,0.95,72.6
57.625,58.25,49.625,37.03052906,6.729377084,papaya,1.1,70.8
57.21875,58.1875,49.46875,37.05580936,6.720071723,papaya,1.15,72.6
56.8125,58.125,49.3125,37.08108966,6.710766362,papaya,1.14,70.2
56.40625,58.0625,49.15625,37.10636996,6.701461001,papaya,1.14,72.1
56.0,58.0,49.0,37.13165026,6.69215564,papaya,1.32,73.5
55.78125,57.90625,49.125,37.17259468,6.687526707,papaya,1.23,75.8
55.5625,57.8125,49.25,37.2135391,6.682897774,papaya,0.98,73.5
55.34375,57.71875,49.375,37.25448352,6.67826884,papaya,1.2,72.1
55.125,57.625,49.5,37.29542794,6.673639907,papaya,0.93,70.4
54.90625,57.53125,49.625,37.33637236,6.669010974,papaya,1.07,72.7
54.6875,57.4375,49.75,37.37731678,6.664382041,papaya,0.96,62.8
54.46875,57.34375,49.875,37.4182612,6.659753107,papaya,0.96,65.5
54.25,57.25,50.0,37.45920562,6.655124174,papaya,0.96,62.6
54.03125,57.15625,50.125,37.50015004,6.650495241,papaya,0.99,66.1
53.8125,57.0625,50.25,37.54109446,6.645866308,papaya,1.01,66.6
53.59375,56.96875,50.375,37.58203888,6.641237374,papaya,1.07,60.1
53.375,56.875,50.5,37.6229833,6.636608441,papaya,1.06,61.0
53.15625,56.78125,50.625,37.66392772,6.631979508,papaya,1.25,60.6
52.9375,56.6875,50.75,37.70487214,6.627350575,papaya,1.09,65.7
52.71875,56.59375,50.875,37.74581656,6.622721641,papaya,1.14,63.8
52.5,56.5,51.0,37.78676098,6.618092708,papaya,1.13,61.2
52.28125,56.40625,51.125,37.8277054,6.613463775,papaya,1.17,56.4
52.0625,56.3125,51.25,37.86864982,6.608834842,papaya,0.87,56.8
51.84375,56.21875,51.375,37.90959424,6.604205908,papaya,1.03,55.8
51.625,56.125,51.5,37.95053866,6.599576975,papaya,0.83,59.0
51.40625,56.03125,51.625,37.99148308,6.594948042,papaya,0.97,54.0
51.1875,55.9375,51.75,38.0324275,6.590319109,papaya,0.93,56.7
50.96875,55.84375,51.875,38.07337192,6.585690175,papaya,0.98,55.3
50.75,55.75,52.0,38.11431634,6.581061242,papaya,1.11,54.6
50.53125,55.65625,52.125,38.15526076,6.576432309,papaya,1.17,58.8
50.3125,55.5625,52.25,38.19620518,6.571803376,papaya,1.13,49.5
50.09375,55.46875,52.375,38.2371496,6.567174442,papaya,1.17,53.4
49.875,55.375,52.5,38.27809402,6.562545509,papaya,1.09,53.6
49.65625,55.28125,52.625,38.31903844,6.557916576,papaya,1.1,43.5
49.4375,55.1875,52.75,38.35998286,6.553287643,papaya,0.99,54.0
49.21875,55.09375,52.875,38.40092728,6.548658709,papaya,0.98,54.4
48.65625,54.875,52.96875,38.2612384,6.556022718,papaya,1.13,44.5
48.3125,54.75,52.9375,38.08060509,6.568015659,papaya,0.94,45.8
47.96875,54.625,52.90625,37.89997179,6.580008601,papaya,0.95,46.3
47.625,54.5,52.875,37.71933849,6.592001543,papaya,0.93,48.0
47.28125,54.375,52.84375,37.53870518,6.603994485,papaya,1.18,46.1
46.9375,54.25,52.8125,37.35807188,6.615987426,papaya,1.03,50.3
46.59375,54.125,52.78125,37.17743858,6.627980368,papaya,1.21,48.4
46.25,54.0,52.75,36.99680527,6.63997331,papaya,1.14,51.7
45.90625,53.875,52.71875,36.81617197,6.651966251,papaya,0.98,50.7
45.5625,53.75,52.6875,36.63553867,6.663959193,papaya,1.08,47.3
45.21875,53.625,52.65625,36.45490536,6.675952135,papaya,0.95,48.5
44.875,53.5,52.625,36.27427206,6.687945077,papaya,1.17,48.1
44.53125,53.375,52.59375,36.09363876,6.699938018,papaya,0.87,49.0
44.1875,53.25,52.5625,35.91300545,6.71193096,papaya,1.01,48.4
43.84375,53.125,52.53125,35.73237215,6.723923902,papaya,0.85,49.3
43.5,53.0,52.5,35.55173885,6.735916844,papaya,0.79,49.4
43.15625,52.875,52.46875,35.37110554,6.747909785,papaya,0.98,47.7
42.8125,52.75,52.4375,35.19047224,6.759902727,papaya,1.18,51.2
42.46875,52.625,52.40625,35.00983893,6.771895669,papaya,1.06,47.8
42.125,52.5,52.375,34.82920563,6.78388861,papaya,0.97,46.4
41.78125,52.375,52.34375,34.64857233,6.795881552,papaya,1.2,50.2
41.4375,52.25,52.3125,34.46793902,6.807874494,papaya,1.08,50.3
41.09375,52.125,52.28125,34.28730572,6.819867436,papaya,1.28,46.4
40.75,52.0,52.25,34.10667242,6.831860377,papaya,0.92,49.1
40.40625,51.875,52.21875,33.92603911,6.843853319,papaya,0.94,43.6
40.0625,51.75,52.1875,33.74540581,6.855846261,papaya,1.19,46.4
39.71875,51.625,52.15625,33.56477251,6.867839202,papaya,0.92,52.4
39.375,51.5,52.125,33.3841392,6.879832144,papaya,0.95,50.8
39.03125,51.375,52.09375,33.2035059,6.891825086,papaya,0.86,48.8
38.6875,51.25,52.0625,33.0228726,6.903818028,papaya,0.95,49.7
38.34375,51.125,52.03125,32.84223929,6.915810969,papaya,1.19,45.1
38.5,51.4375,51.84375,32.51367015,6.92136741,papaya,0.98,46.4
39.0,51.875,51.6875,32.36573432,6.914930909,papaya,1.03,49.8
39.5,52.3125,51.53125,32.21779848,6.908494408,papaya,1.05,48.6
40.0,52.75,51.375,32.06986264,6.902057907,papaya,0.88,49.9
40.5,53.1875,51.21875,31.9219268,6.895621406,papaya,1.0,45.1
41.0,53.625,51.0625,31.77399097,6.889184905,papaya,1.1,50.7
41.5,54.0625,50.90625,31.62605513,6.882748404,papaya,0.93,50.9
42.0,54.5,50.75,31.47811929,6.876311903,papaya,1.03,57.4
42.5,54.9375,50.59375,31.33018345,6.869875402,papaya,0.87,53.3
43.0,55.375,50.4375,31.18224762,6.863438901,papaya,1.24,50.3
43.5,55.8125,50.28125,31.03431178,6.8570024,papaya,0.89,53.5
44.0,56.25,50.125,30.88637594,6.850565899,papaya,1.01,53.9
44.5,56.6875,49.96875,30.7384401,6.844129398,papaya,1.13,55.2
45.0,57.125,49.8125,30.59050427,6.837692897,papaya,1.09,58.4
45.5,57.5625,49.65625,30.44256843,6.831256396,papaya,1.02,55.1
46.0,58.0,49.5,30.29463259,6.824819895,papaya,1.08,53.9
46.5,58.4375,49.34375,30.14669675,6.818383394,papaya,1.06,57.0
47.0,58.875,49.1875,29.99876092,6.811946893,papaya,0.97,57.3
47.5,59.3125,49.03125,29.85082508,6.805510392,papaya,0.93,61.9
48.0,59.75,48.875,29.70288924,6.799073891,papaya,1.08,62.2
48.5,60.1875,48.71875,29.5549534,6.79263739,papaya,0.93,55.9
49.0,60.625,48.5625,29.40701757,6.786200889,papaya,1.06,60.1
49.5,61.0625,48.40625,29.25908173,6.779764388,papaya,1.21,60.7
50.0,61.5,48.25,29.11114589,6.773327887,papaya,1.0,62.2
50.5,61.9375,48.09375,28.96321005,6.766891386,papaya,1.29,56.9
51.0,62.375,47.9375,28.81527422,6.760454885,papaya,0.98,63.3
51.5,62.8125,47.78125,28.66733838,6.754018384,papaya,1.02,64.8
52.0,63.25,47.625,28.51940254,6.747581883,papaya,0.89,67.8
52.5,63.6875,47.46875,28.3714667,6.741145382,papaya,0.99,61.1
53.0,64.125,47.3125,28.22353087,6.734708881,papaya,1.16,63.1
53.5,64.5625,47.15625,28.07559503,6.72827238,papaya,1.03,58.3
54.0,65.0,47.0,27.92765919,6.721835879,papaya,1.13,63.6
54.09375,64.75,47.125,28.27423026,6.730285833,papaya,1.14,62.7
54.1875,64.5,47.25,28.62080133,6.738735787,papaya,1.02,64.1
54.28125,64.25,47.375,28.9673724,6.747185741,papaya,1.11,63.5
